Age;Inches;Weight;GP;MIN;REB;OREB;DREB;BLK;PF;PFD;DIST_MILES;DIST_MILES_OFF;DIST_MILES_DEF;AVG_SPEED;AVG_SPEED_OFF;AVG_SPEED_DEF;CONTESTED_SHOTS;CONTESTED_SHOTS_2PT;CONTESTED_SHOTS_3PT;BOX_OUTS;OFF_BOXOUTS;DEF_BOXOUTS;DEFLECTIONS;CHARGES_DRAWN;target
22;84;248;15;8.0;2.1;0.9;1.1;0.5;1.2;0.8;0.6;0.31;0.29;4.18;4.37;3.9;2.33;1.73;0.6;0.47;0.2;0.27;0.33;0.0;1
34;81;234;71;16.1;4.1;0.9;3.3;0.4;1.8;1.0;1.16;0.62;0.54;4.05;4.34;3.76;6.04;3.89;2.15;0.59;0.08;0.51;0.82;0.0;1
28;83;220;25;22.5;5.6;1.9;3.7;1.2;2.7;1.8;1.67;0.91;0.76;4.15;4.42;3.86;6.24;4.68;1.56;1.84;0.36;1.48;2.76;0.12;1
23;83;215;47;20.7;5.6;1.9;3.7;1.1;2.3;1.9;1.55;0.8;0.75;4.24;4.49;3.99;9.11;5.77;3.34;1.83;0.57;1.26;1.13;0.0;1
24;84;245;50;7.3;1.7;0.7;1.0;0.4;1.0;0.7;0.57;0.29;0.27;4.47;4.74;4.21;2.48;1.92;0.56;0.44;0.16;0.28;0.2;0.02;1
23;77;205;65;22.6;2.9;0.6;2.3;0.4;1.6;1.5;1.79;1.0;0.79;4.44;4.93;3.95;3.09;1.83;1.26;0.38;0.06;0.32;1.66;0.03;1
33;80;230;59;24.8;4.3;0.5;3.8;0.7;1.4;0.7;1.83;0.95;0.88;4.15;4.28;4.02;5.39;3.63;1.76;0.34;0.0;0.34;2.1;0.07;1
28;78;207;8;4.8;0.4;0.1;0.3;0.0;0.1;0.5;0.37;0.22;0.16;4.29;4.55;3.99;1.38;0.25;1.13;0.0;0.0;0.0;0.13;0.0;0
27;83;284;74;33.5;13.8;2.8;11.0;0.9;2.6;6.5;2.32;1.26;1.05;3.95;4.29;3.61;12.19;9.34;2.85;3.32;0.88;2.45;2.85;0.03;1
31;82;260;73;33.1;11.0;1.9;9.1;1.0;2.5;1.8;2.21;1.17;1.05;3.83;4.04;3.62;9.84;7.75;2.08;3.16;0.34;2.82;2.16;0.03;1
29;75;215;45;32.4;3.2;0.4;2.8;0.5;2.4;4.1;2.35;1.25;1.1;4.07;4.37;3.78;4.71;2.2;2.51;0.36;0.0;0.36;1.78;0.0;1
29;82;231;3;6.3;2.0;1.0;1.0;0.3;0.3;0.3;0.42;0.22;0.19;3.97;4.43;4.17;3.0;1.67;1.33;0.0;0.0;0.0;0.0;0.0;0
24;79;232;48;36.0;5.5;1.5;4.0;0.5;2.7;2.3;2.57;1.35;1.22;4.01;4.18;3.84;7.23;4.42;2.81;1.38;0.19;1.19;2.9;0.04;1
24;81;220;72;17.1;3.7;1.0;2.8;0.5;1.4;1.4;1.35;0.72;0.63;4.38;4.7;4.06;3.72;1.89;1.83;0.9;0.14;0.76;0.71;0.0;1
23;84;240;22;19.1;4.2;1.5;2.7;0.7;2.4;1.3;1.46;0.79;0.67;4.31;4.59;4.0;6.91;5.05;1.86;1.82;0.41;1.41;0.77;0.0;0
24;83;275;56;12.6;5.3;1.5;3.7;0.4;1.5;0.9;0.95;0.5;0.44;4.25;4.54;3.96;4.7;3.46;1.23;1.34;0.54;0.8;0.82;0.04;1
21;80;240;48;20.7;5.9;2.4;3.5;1.3;3.1;1.9;1.51;0.8;0.71;4.15;4.35;3.97;8.02;6.21;1.81;1.98;0.4;1.58;1.02;0.02;1
24;79;210;67;23.3;5.3;1.6;3.7;0.4;1.7;1.8;1.81;0.97;0.84;4.33;4.68;3.98;3.99;2.22;1.76;0.64;0.13;0.51;1.1;0.04;0
29;80;198;63;22.2;5.7;1.4;4.4;0.5;1.3;1.1;1.67;0.9;0.76;4.23;4.64;3.83;3.56;2.25;1.3;0.75;0.17;0.57;1.56;0.02;1
25;78;205;18;18.9;3.5;0.8;2.7;0.3;1.8;1.1;1.43;0.78;0.64;4.19;4.54;3.8;4.0;1.83;2.17;0.17;0.06;0.11;0.89;0.11;1
37;77;245;71;27.9;5.5;1.4;4.0;0.2;2.3;1.3;2.05;1.08;0.97;4.12;4.29;3.95;6.11;2.56;3.55;1.66;0.25;1.41;1.39;0.14;1
23;79;230;65;27.2;5.2;1.3;3.9;0.9;2.3;1.1;2.0;1.06;0.94;4.12;4.49;3.77;7.72;4.74;2.98;1.52;0.22;1.31;2.12;0.02;1
26;80;200;2;3.7;2.0;1.0;1.0;0.0;1.0;0.5;0.44;0.25;0.19;3.93;5.52;4.22;0.0;0.0;0.0;0.5;0.0;0.5;1.0;0.0;0
28;80;230;68;37.9;8.5;1.9;6.6;0.6;3.3;5.0;2.71;1.49;1.22;4.04;4.39;3.67;8.62;4.54;4.07;2.28;0.31;1.97;2.0;0.0;1
29;77;209;65;26.0;4.2;0.7;3.5;0.2;1.3;0.9;1.97;1.05;0.92;4.24;4.62;3.88;6.75;3.03;3.72;1.06;0.09;0.97;1.25;0.02;1
33;73;180;58;25.4;4.1;1.1;3.1;0.9;3.0;2.5;1.8;0.98;0.82;4.03;4.39;3.67;3.07;1.69;1.38;0.14;0.0;0.14;2.43;0.33;1
20;79;215;17;24.8;4.1;1.0;3.1;0.5;1.6;1.8;1.93;1.0;0.92;4.33;4.61;4.09;5.0;2.76;2.24;0.88;0.18;0.71;1.59;0.0;1
33;72;180;81;29.0;1.9;0.2;1.7;0.2;1.4;1.3;2.22;1.18;1.04;4.36;4.65;4.06;2.43;0.86;1.57;0.4;0.0;0.4;1.0;0.09;0
32;80;220;31;34.8;6.9;0.4;6.5;0.4;2.4;5.1;2.5;1.38;1.12;4.03;4.48;3.59;5.45;3.13;2.32;0.84;0.0;0.84;3.1;0.16;1
37;79;257;33;11.4;3.5;1.2;2.2;0.4;2.0;0.8;0.85;0.46;0.39;4.21;4.51;3.91;3.12;2.0;1.12;1.3;0.58;0.73;1.09;0.06;1
23;81;210;38;8.0;2.4;1.2;1.3;0.4;1.5;0.3;0.62;0.34;0.29;4.37;4.68;4.08;2.76;1.71;1.05;0.45;0.16;0.29;1.18;0.0;1
27;78;210;9;17.4;3.0;0.3;2.7;0.3;1.1;0.1;1.32;0.69;0.63;4.32;4.56;4.01;3.33;1.44;1.89;0.22;0.0;0.22;0.56;0.0;1
24;73;195;71;14.1;1.9;0.5;1.4;0.1;0.9;0.4;1.05;0.57;0.48;4.24;4.46;4.01;1.77;0.9;0.87;0.34;0.03;0.31;0.59;0.01;1
26;83;220;13;2.9;1.1;0.5;0.5;0.1;0.5;0.2;0.23;0.12;0.11;4.32;4.61;4.03;0.85;0.46;0.38;0.38;0.15;0.23;0.15;0.0;0
22;80;225;73;23.6;6.5;2.0;4.5;0.6;2.1;1.5;1.77;0.94;0.83;4.21;4.42;4.0;7.99;5.48;2.51;1.36;0.38;0.97;1.0;0.05;1
22;76;210;46;17.1;2.0;0.5;1.5;0.2;1.6;0.5;1.29;0.67;0.61;4.13;4.34;3.94;3.3;1.52;1.78;0.02;0.0;0.02;1.37;0.0;1
25;75;205;11;6.7;1.3;0.2;1.1;0.1;1.4;0.5;0.53;0.29;0.24;4.47;4.94;4.02;1.09;0.64;0.45;0.18;0.0;0.18;0.45;0.0;1
21;76;175;64;21.9;3.0;0.4;2.7;0.2;1.6;1.6;1.68;0.9;0.78;4.3;4.55;4.04;3.56;1.5;2.06;0.08;0.0;0.08;1.22;0.03;1
22;78;214;70;34.5;5.8;0.9;4.9;0.2;2.0;4.1;2.63;1.43;1.21;4.3;4.6;3.99;6.64;3.21;3.43;0.31;0.03;0.29;0.91;0.03;1
23;76;200;14;4.5;0.5;0.2;0.3;0.0;0.1;0.4;0.34;0.19;0.15;4.22;4.5;3.91;0.5;0.29;0.21;0.07;0.0;0.07;0.43;0.0;1
36;73;180;39;17.9;2.8;0.4;2.4;0.2;1.4;0.8;1.28;0.69;0.58;3.99;4.21;3.75;2.36;0.92;1.44;0.13;0.03;0.1;1.41;0.0;1
30;74;180;70;19.6;1.9;0.2;1.7;0.0;1.5;1.9;1.49;0.83;0.66;4.27;4.67;3.86;3.74;1.9;1.84;0.23;0.0;0.23;1.31;0.07;1
24;75;209;5;14.2;1.6;0.6;1.0;0.0;1.0;1.0;1.11;0.57;0.54;4.3;4.43;4.19;2.6;1.0;1.6;0.4;0.0;0.4;0.8;0.2;0
31;78;205;68;28.0;3.5;0.5;3.1;0.2;1.6;0.3;2.04;1.07;0.97;4.1;4.16;4.04;3.18;1.82;1.35;0.37;0.03;0.34;1.26;0.0;1
32;74;208;75;31.2;3.6;0.5;3.1;0.2;2.1;2.5;2.21;1.2;1.0;3.97;4.28;3.65;5.65;2.41;3.24;0.32;0.03;0.29;1.13;0.09;1
22;80;250;10;18.7;4.7;1.5;3.2;0.6;3.3;1.2;1.36;0.72;0.64;4.04;4.31;3.78;6.5;4.4;2.1;1.5;0.4;1.1;1.3;0.0;1
28;82;235;45;23.9;7.0;2.1;5.0;0.9;2.8;1.9;1.66;0.86;0.8;3.95;4.17;3.74;6.53;5.27;1.27;1.8;0.31;1.49;1.0;0.02;1
31;74;190;34;28.5;4.1;0.4;3.7;0.2;2.2;2.9;2.17;1.26;0.91;4.23;4.73;3.69;2.82;1.32;1.5;0.26;0.0;0.26;2.26;0.09;1
25;77;205;2;5.4;1.5;0.0;1.5;0.0;0.0;0.0;0.41;0.23;0.18;4.18;5.26;4.15;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
31;79;209;71;27.3;5.5;0.8;4.7;1.3;2.7;1.0;1.92;1.04;0.89;3.94;4.23;3.64;6.07;3.3;2.77;0.7;0.13;0.58;3.13;0.04;1
24;81;237;61;29.6;9.6;3.9;5.7;2.2;2.2;1.2;2.02;1.05;0.97;3.91;4.04;3.79;11.05;7.38;3.67;1.97;0.82;1.15;1.51;0.0;1
22;78;235;12;3.5;0.9;0.4;0.5;0.1;0.3;0.3;0.27;0.14;0.13;4.16;4.66;3.7;0.58;0.33;0.25;0.08;0.0;0.08;0.08;0.0;1
34;84;281;36;17.0;3.5;1.9;1.6;0.5;1.9;1.6;1.2;0.63;0.56;3.97;4.17;3.78;6.81;5.31;1.5;2.42;0.75;1.67;0.22;0.03;1
29;80;208;52;13.6;1.5;0.3;1.2;0.1;0.6;0.4;1.01;0.54;0.46;4.12;4.5;3.76;1.9;0.98;0.92;0.23;0.0;0.23;0.56;0.04;1
30;76;205;51;14.8;2.2;0.6;1.6;0.1;1.1;0.5;1.17;0.62;0.55;4.43;4.75;4.12;1.86;0.92;0.94;0.35;0.02;0.33;1.0;0.0;1
22;77;216;48;16.1;2.3;0.6;1.6;0.3;1.0;0.8;1.22;0.63;0.59;4.25;4.37;4.12;3.08;1.98;1.1;0.25;0.0;0.25;0.67;0.08;1
29;77;226;77;31.2;4.8;0.8;3.9;0.4;2.4;1.0;2.34;1.28;1.07;4.21;4.58;3.84;4.3;2.23;2.06;0.7;0.1;0.6;1.77;0.0;1
35;80;250;55;18.9;4.4;1.0;3.4;0.3;1.7;1.1;1.36;0.73;0.63;4.02;4.27;3.77;3.89;2.18;1.71;0.6;0.13;0.47;1.18;0.0;1
30;85;258;66;32.1;14.7;3.7;11.0;2.1;2.7;5.8;2.31;1.22;1.09;4.02;4.24;3.82;13.06;10.26;2.8;3.32;1.27;2.05;1.32;0.03;1
24;80;230;42;22.5;3.8;0.6;3.2;0.2;1.3;1.4;1.66;0.91;0.74;4.15;4.53;3.78;4.43;2.24;2.19;0.55;0.02;0.52;0.9;0.0;1
33;75;200;78;34.3;7.4;1.4;6.0;0.3;3.0;3.9;2.39;1.29;1.1;3.91;4.28;3.55;3.63;1.62;2.01;0.74;0.27;0.47;1.82;0.12;1
28;75;195;10;7.6;0.8;0.0;0.8;0.0;0.5;0.5;0.61;0.34;0.28;4.4;4.69;4.23;1.2;0.4;0.8;0.0;0.0;0.0;0.7;0.2;0
23;74;183;37;16.3;2.4;0.5;1.9;0.3;1.2;1.8;1.27;0.67;0.6;4.33;4.54;4.13;2.68;1.16;1.51;0.11;0.0;0.11;1.54;0.03;1
23;79;215;82;33.0;5.4;1.3;4.1;0.2;1.6;2.2;2.38;1.27;1.11;4.05;4.28;3.81;3.71;1.99;1.72;0.99;0.13;0.85;1.54;0.02;0
28;80;219;1;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.05;0.03;5.28;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
24;79;217;26;6.1;1.1;0.2;0.9;0.1;0.3;0.0;0.47;0.27;0.2;4.47;4.84;4.04;1.04;0.5;0.54;0.19;0.0;0.19;0.15;0.0;1
26;76;205;6;9.6;1.2;0.2;1.0;0.0;0.5;0.8;0.77;0.42;0.35;4.41;4.75;4.06;1.83;1.17;0.67;0.33;0.0;0.33;0.5;0.0;1
23;81;240;41;9.9;2.0;0.9;1.1;0.2;0.7;0.5;0.78;0.43;0.35;4.41;4.69;4.08;3.1;1.95;1.15;0.41;0.15;0.27;0.41;0.0;1
21;83;215;32;11.2;2.7;1.0;1.7;0.3;1.1;0.8;0.88;0.47;0.41;4.44;4.65;4.23;3.28;1.78;1.5;0.47;0.16;0.31;0.56;0.0;1
20;79;225;74;35.4;7.5;2.6;4.9;0.7;2.6;2.9;2.72;1.45;1.27;4.33;4.63;4.02;8.99;5.28;3.7;1.51;0.28;1.23;2.34;0.05;1
22;77;185;2;3.3;0.0;0.0;0.0;0.0;0.0;0.5;0.27;0.16;0.12;4.08;4.87;3.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
32;79;204;1;17.7;1.0;0.0;1.0;0.0;1.0;0.0;1.33;0.69;0.65;4.15;4.35;3.95;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0
21;81;230;2;8.2;3.0;1.0;2.0;1.0;0.5;1.5;0.65;0.33;0.32;4.42;5.22;3.74;2.5;1.5;1.0;0.0;0.0;0.0;1.5;0.0;1
27;78;240;30;13.5;2.5;0.9;1.6;0.2;1.0;0.8;1.02;0.55;0.48;4.22;4.49;3.94;3.07;1.47;1.6;0.7;0.33;0.37;0.33;0.07;1
32;82;235;54;16.3;4.6;1.1;3.5;0.6;1.9;0.7;1.13;0.6;0.53;3.95;4.22;3.67;7.09;5.46;1.63;1.93;0.33;1.59;0.48;0.0;1
31;74;185;64;33.3;3.1;0.3;2.8;0.2;2.3;1.6;2.32;1.27;1.04;3.98;4.27;3.68;3.09;1.13;1.97;0.39;0.03;0.36;1.78;0.05;1
23;78;180;56;34.7;5.0;0.7;4.3;0.8;2.5;5.5;2.43;1.36;1.07;4.01;4.53;3.5;7.38;3.27;4.11;0.18;0.0;0.18;2.68;0.0;1
25;77;205;55;21.4;2.6;0.5;2.0;0.3;1.8;1.4;1.55;0.83;0.72;4.08;4.29;3.87;3.09;1.8;1.29;0.22;0.02;0.2;0.82;0.07;1
25;75;190;2;4.9;1.0;0.5;0.5;0.0;0.5;0.0;0.41;0.22;0.18;4.47;4.53;4.42;0.5;0.0;0.5;0.0;0.0;0.0;0.5;0.0;1
28;76;195;2;11.3;2.0;0.5;1.5;0.5;1.5;0.5;0.9;0.44;0.46;4.49;4.7;4.31;2.5;2.0;0.5;0.0;0.0;0.0;1.0;0.0;1
21;73;176;13;3.0;0.4;0.0;0.4;0.0;0.1;0.1;0.23;0.12;0.11;4.28;4.35;4.21;0.46;0.15;0.31;0.0;0.0;0.0;0.08;0.0;1
24;76;205;28;7.9;0.9;0.2;0.7;0.0;0.3;0.4;0.57;0.3;0.27;4.07;4.29;3.85;1.29;0.64;0.64;0.0;0.0;0.0;0.71;0.04;0
31;78;226;13;10.7;1.8;0.5;1.3;0.2;1.2;0.2;0.78;0.43;0.36;4.1;4.43;3.76;2.0;1.15;0.85;0.69;0.15;0.54;0.46;0.0;1
29;78;215;67;29.6;4.2;0.7;3.5;0.2;2.2;3.1;2.06;1.16;0.89;3.91;4.31;3.48;4.04;1.78;2.27;0.52;0.03;0.49;1.04;0.04;1
26;78;242;48;22.8;3.2;0.7;2.5;0.3;2.3;1.3;1.68;0.87;0.81;4.15;4.33;3.96;5.27;3.17;2.1;1.29;0.04;1.25;1.88;0.0;1
34;74;185;64;34.5;5.2;0.5;4.7;0.4;2.0;3.5;2.54;1.44;1.1;4.15;4.83;3.5;4.47;1.81;2.66;0.41;0.05;0.36;2.19;0.11;1
27;77;219;49;12.8;3.0;0.5;2.5;0.1;1.1;0.2;0.98;0.51;0.47;4.3;4.34;4.25;1.76;0.8;0.96;0.84;0.06;0.78;0.73;0.0;1
28;83;265;76;26.3;10.0;4.6;5.4;0.8;2.0;2.6;1.85;0.98;0.87;4.01;4.19;3.83;9.01;7.07;1.95;3.82;1.78;2.04;1.61;0.03;1
25;79;205;56;12.8;1.6;0.4;1.3;0.1;1.0;0.5;1.03;0.55;0.48;4.53;4.9;4.17;1.89;0.88;1.02;0.05;0.0;0.05;0.84;0.0;1
30;73;190;27;24.2;3.3;0.7;2.6;0.4;2.0;1.4;2.0;1.08;0.91;4.64;5.04;4.25;2.81;1.37;1.44;0.3;0.0;0.3;2.74;0.04;1
26;90;311;11;5.3;2.1;0.6;1.5;0.5;0.3;0.7;0.36;0.2;0.16;3.74;3.77;3.5;1.64;1.27;0.36;0.73;0.36;0.36;0.09;0.0;1
37;81;232;52;18.2;4.4;1.7;2.7;0.8;2.6;0.9;1.32;0.7;0.63;4.08;4.28;3.88;5.17;3.33;1.85;2.58;0.63;1.94;1.0;0.08;1
21;76;234;60;25.2;3.2;0.6;2.6;0.5;2.5;1.6;1.83;0.98;0.85;4.06;4.3;3.82;5.07;2.53;2.53;0.57;0.07;0.5;1.83;0.02;1
28;78;218;69;17.1;2.5;0.4;2.1;0.3;1.7;1.2;1.23;0.64;0.59;4.1;4.4;3.82;3.1;1.55;1.55;0.43;0.04;0.39;1.23;0.14;1
25;77;215;81;28.6;5.2;1.3;4.0;0.3;2.2;2.0;2.17;1.14;1.03;4.25;4.43;4.06;3.67;2.27;1.4;0.59;0.05;0.54;1.33;0.01;1
25;76;201;30;17.9;3.1;0.4;2.8;0.4;2.3;1.1;1.38;0.74;0.64;4.4;4.94;3.91;3.27;1.67;1.6;0.23;0.0;0.23;1.33;0.0;1
31;78;206;63;23.0;2.6;0.3;2.2;0.2;1.1;1.5;1.72;0.95;0.77;4.19;4.63;3.75;2.75;1.22;1.52;0.19;0.0;0.19;1.02;0.0;1
28;73;190;73;33.7;4.3;0.8;3.5;0.3;1.6;2.4;2.61;1.39;1.22;4.37;4.69;4.05;3.97;1.53;2.44;0.21;0.01;0.19;1.96;0.07;1
22;77;230;33;21.6;5.2;2.9;2.3;0.2;1.8;1.2;1.7;0.9;0.8;4.42;4.75;4.11;4.97;3.15;1.82;2.12;0.94;1.18;0.7;0.03;0
34;80;235;52;16.3;4.0;1.5;2.5;0.3;1.6;1.0;1.2;0.65;0.55;4.14;4.4;3.87;4.79;2.6;2.19;1.02;0.13;0.88;1.65;0.21;0
29;78;219;48;9.9;2.1;0.8;1.3;0.3;1.4;0.8;0.78;0.41;0.36;4.47;4.68;4.26;2.48;1.71;0.77;0.27;0.1;0.17;0.94;0.02;1
21;76;175;51;17.8;2.6;0.4;2.2;0.2;1.3;1.8;1.39;0.77;0.62;4.42;4.92;3.92;3.59;2.06;1.53;0.16;0.0;0.16;0.82;0.0;1
26;77;212;19;7.8;1.1;0.1;1.0;0.1;0.6;0.4;0.56;0.3;0.26;4.0;4.16;3.83;1.05;0.47;0.58;0.11;0.0;0.11;0.37;0.0;0
24;82;248;27;16.3;4.0;1.0;3.0;0.8;1.6;1.4;1.14;0.61;0.53;3.96;4.16;3.73;6.11;4.78;1.33;1.3;0.15;1.15;0.44;0.04;1
31;72;170;12;17.3;1.6;0.4;1.2;0.1;2.3;1.0;1.3;0.7;0.61;4.18;4.38;3.97;0.83;0.33;0.5;0.0;0.0;0.0;0.83;0.08;0
30;77;205;42;29.6;3.7;0.3;3.4;0.1;1.8;2.1;2.11;1.15;0.96;3.99;4.26;3.72;3.79;1.93;1.86;0.33;0.02;0.31;1.31;0.1;1
27;79;215;52;13.2;1.6;0.3;1.3;0.1;1.5;0.7;1.03;0.55;0.48;4.39;4.65;4.13;2.25;1.35;0.9;0.52;0.04;0.48;0.65;0.02;1
29;79;226;73;34.8;6.8;1.1;5.7;0.6;2.2;2.2;2.46;1.32;1.14;3.99;4.21;3.76;5.49;3.47;2.03;1.25;0.16;1.08;1.23;0.0;1
30;79;210;55;16.5;2.3;0.5;1.8;0.1;1.3;1.1;1.32;0.71;0.61;4.49;4.84;4.13;2.69;1.29;1.4;0.27;0.04;0.24;1.2;0.02;1
24;82;248;55;10.0;3.4;1.2;2.2;0.6;1.1;0.6;0.75;0.39;0.36;4.18;4.43;3.94;4.75;3.85;0.89;1.4;0.49;0.91;0.24;0.0;1
30;78;213;53;15.5;1.9;0.3;1.6;0.2;1.3;0.2;1.13;0.61;0.52;4.08;4.37;3.76;3.96;1.79;2.17;0.45;0.02;0.43;0.79;0.0;1
31;79;221;78;20.5;4.0;1.1;2.9;0.5;1.9;0.7;1.6;0.84;0.75;4.41;4.65;4.16;5.15;2.99;2.17;0.69;0.21;0.49;0.94;0.01;0
23;73;164;76;34.9;3.7;0.7;3.1;0.1;1.7;5.9;2.43;1.37;1.06;3.96;4.47;3.46;2.07;0.75;1.32;0.13;0.0;0.13;1.72;0.08;1
27;78;200;1;16.8;2.0;0.0;2.0;0.0;2.0;0.0;1.38;0.69;0.69;4.6;5.27;4.1;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0
22;73;185;69;16.6;2.2;0.4;1.8;0.1;1.1;1.5;1.35;0.72;0.63;4.54;4.95;4.16;2.65;1.36;1.29;0.17;0.0;0.17;1.2;0.01;0
21;75;178;60;22.8;2.9;0.4;2.4;0.2;1.7;1.2;1.7;0.92;0.78;4.3;4.64;3.95;3.4;1.37;2.03;0.18;0.0;0.18;1.18;0.03;1
24;70;175;3;16.8;1.3;0.0;1.3;0.0;1.3;0.7;1.23;0.65;0.57;4.11;4.95;3.43;0.67;0.0;0.67;0.67;0.0;0.67;3.0;0.0;0
21;80;237;48;18.1;4.1;1.2;3.0;0.6;2.4;1.6;1.35;0.72;0.62;4.14;4.51;3.77;4.6;2.6;2.0;0.83;0.15;0.69;1.1;0.02;1
24;76;210;60;12.8;1.7;0.4;1.3;0.1;0.7;0.7;0.97;0.51;0.46;4.32;4.43;4.21;2.37;1.12;1.25;0.2;0.02;0.18;0.87;0.0;1
25;78;190;10;7.4;1.6;0.7;0.9;0.1;0.6;0.5;0.55;0.28;0.27;4.24;4.56;3.96;1.5;0.7;0.8;0.2;0.0;0.2;0.9;0.0;0
25;80;225;2;5.7;1.0;0.5;0.5;0.5;1.0;0.0;0.43;0.25;0.18;4.31;4.23;4.42;1.5;1.0;0.5;0.0;0.0;0.0;0.5;0.0;0
37;80;215;24;19.3;3.4;0.4;3.0;0.3;0.8;0.8;1.37;0.71;0.66;4.0;4.1;3.91;2.46;1.46;1.0;0.42;0.0;0.42;1.25;0.04;1
29;72;185;42;10.5;0.8;0.1;0.7;0.0;0.9;0.7;0.8;0.43;0.37;4.24;4.41;4.06;0.98;0.4;0.57;0.07;0.0;0.07;0.57;0.05;1
26;81;234;75;20.5;5.1;1.2;3.9;0.4;1.6;2.6;1.5;0.81;0.69;4.13;4.49;3.77;5.35;3.48;1.87;1.55;0.37;1.17;0.89;0.11;1
22;80;206;62;13.9;2.4;0.8;1.6;0.1;1.0;0.7;1.06;0.55;0.51;4.25;4.35;4.16;2.85;1.56;1.29;0.19;0.02;0.18;0.61;0.02;0
31;81;254;57;15.7;5.1;2.1;2.9;0.4;1.7;2.0;1.15;0.6;0.55;4.14;4.26;4.01;4.54;3.65;0.89;2.46;0.81;1.65;0.53;0.0;1
22;78;215;66;16.0;3.1;0.6;2.5;0.1;0.9;0.4;1.25;0.66;0.59;4.47;4.66;4.25;3.8;2.05;1.76;0.55;0.02;0.53;0.65;0.02;1
24;77;195;48;16.7;1.6;0.4;1.2;0.1;1.5;1.1;1.24;0.7;0.54;4.17;4.71;3.63;1.98;0.83;1.15;0.31;0.04;0.27;1.29;0.04;1
24;80;255;20;10.0;2.7;0.8;1.9;0.2;1.4;1.6;0.76;0.41;0.35;4.27;4.44;4.09;2.2;1.55;0.65;0.85;0.25;0.6;0.55;0.1;0
25;77;209;1;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.09;0.07;5.27;5.08;5.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
22;77;195;66;32.6;5.0;0.5;4.5;0.1;1.4;2.7;2.53;1.4;1.13;4.35;4.77;3.92;4.62;2.21;2.41;0.36;0.0;0.36;1.2;0.02;1
30;75;186;6;15.2;2.0;0.5;1.5;0.5;1.2;1.0;1.19;0.66;0.53;4.39;4.74;4.02;2.5;1.5;1.0;0.17;0.0;0.17;0.83;0.17;1
21;74;160;2;1.5;0.0;0.0;0.0;0.0;0.5;0.0;0.11;0.06;0.05;3.53;3.42;3.65;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1
22;77;185;77;35.0;4.0;0.8;3.2;0.6;1.6;2.2;2.72;1.49;1.23;4.37;4.86;3.89;4.56;2.04;2.52;0.12;0.0;0.12;2.75;0.0;1
21;74;200;75;35.3;3.2;0.3;2.9;0.4;2.1;2.4;2.75;1.51;1.24;4.4;4.73;4.06;5.61;2.93;2.68;0.36;0.0;0.36;1.36;0.01;1
28;77;198;6;12.5;1.3;0.0;1.3;0.2;1.2;0.8;0.93;0.5;0.43;4.2;4.4;4.01;1.67;1.0;0.67;0.0;0.0;0.0;1.0;0.0;0
26;72;196;73;21.2;2.4;0.2;2.2;0.0;0.4;1.0;1.61;0.87;0.74;4.28;4.62;3.94;1.96;0.63;1.33;0.14;0.0;0.14;1.27;0.01;1
22;84;270;17;11.5;4.2;1.1;3.1;0.6;1.5;0.6;0.8;0.42;0.38;3.94;4.01;3.87;5.71;4.59;1.12;0.76;0.06;0.71;0.41;0.0;1
42;80;235;13;6.4;1.9;0.3;1.6;0.1;1.2;0.5;0.44;0.25;0.19;3.79;4.12;3.44;1.15;0.38;0.77;0.69;0.23;0.46;0.0;0.15;1
20;80;229;24;10.0;3.5;0.9;2.6;0.5;1.2;0.3;0.74;0.38;0.36;4.14;4.39;3.9;3.33;2.08;1.25;0.58;0.17;0.42;0.88;0.0;1
21;81;270;7;6.3;1.7;1.1;0.6;0.1;0.6;1.1;0.49;0.26;0.24;4.32;4.4;3.99;2.86;2.0;0.86;0.71;0.43;0.29;0.29;0.0;1
30;76;213;8;21.6;2.9;0.4;2.5;0.1;1.6;2.1;1.59;0.85;0.74;4.12;4.66;3.64;4.0;2.38;1.63;1.0;0.0;1.0;1.63;0.38;1
22;80;195;30;23.0;3.4;0.6;2.8;0.3;2.2;0.7;1.68;0.93;0.75;4.23;4.61;3.84;5.07;2.5;2.57;0.3;0.03;0.27;1.33;0.0;0
25;80;236;15;11.8;2.1;0.5;1.5;0.2;1.2;1.1;0.87;0.47;0.4;4.08;4.38;3.78;3.0;1.8;1.2;0.07;0.0;0.07;0.2;0.0;1
34;76;207;43;18.8;1.8;0.2;1.6;0.1;1.0;0.4;1.42;0.76;0.67;4.23;4.48;3.97;2.81;1.19;1.63;0.37;0.05;0.33;1.07;0.0;1
27;76;232;3;6.4;0.3;0.0;0.3;0.0;0.3;0.7;0.5;0.25;0.26;4.29;4.15;4.41;2.0;0.67;1.33;0.0;0.0;0.0;0.33;0.0;1
